source_path,output_path,recipe,severity,app_or_pipeline,label,capture_device,capture_date,repeat_id,pipeline_variant,source_selection_id,notes
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13924.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13924.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13924.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13924.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13924.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13924.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13924.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14484.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14484.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14484.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14484.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14484.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14484.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14484.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14484.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15716.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15716.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15716.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15716.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16451.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16451.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16451.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16451.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16451.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16451.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/16451.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/16451.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16481.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16481.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16481.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16481.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16481.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16481.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/16481.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/16481.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12706.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12706.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12706.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12706.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12706.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12706.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12706.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12706.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13291.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13291.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13291.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13291.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13291.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13291.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13291.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13291.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_05,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13725.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13725.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13725.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13725.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13725.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13725.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13725.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13725.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_06,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14754.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14754.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14754.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14754.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14754.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14754.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14754.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14754.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_07,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14836.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14836.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14836.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14836.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14836.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14836.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14836.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14836.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_08,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15150.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15150.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15150.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15150.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15150.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15150.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15150.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15150.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15150.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_09,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15409.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15409.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15409.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15409.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15409.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15409.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15409.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_01,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/15409.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15409.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,,,rep_02,,rtv03_dymo_label_maker_10,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11890.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_01,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11890.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_02,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11890.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_01,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11890.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_02,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11890.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_01,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11890.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_02,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11890.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_01,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/11890.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11890.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_02,,rtv03_hair_brush_02,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13820.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_01,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13820.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_02,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13820.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_01,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13820.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_02,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13820.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_01,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13820.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_02,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13820.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_01,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/13820.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13820.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_02,,rtv03_hair_brush_05,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15051.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_01,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15051.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_02,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15051.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_01,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15051.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_02,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15051.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_01,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15051.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_02,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15051.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_01,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15051.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15051.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_02,,rtv03_hair_brush_06,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15162.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_01,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15162.jpg,messenger_upload_download,real,Messenger upload/download,hair_brush,,,rep_02,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15162.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_01,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15162.jpg,phone_screenshot_resave,real,Phone screenshot/resave,hair_brush,,,rep_02,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15162.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_01,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15162.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,hair_brush,,,rep_02,,rtv03_hair_brush_07,
data/raw/mini_cure_or/test/15162.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15162.jpg,social_app_resave,real,Social-app upload/preview/resave,hair_brush,,,rep_01,,rtv03_hair_brush_07,
