source_path,output_path,label,family,recipe,severity,params_json,source_metadata_json,app_or_pipeline,capture_device,capture_date,repeat_id,pipeline_variant,source_selection_id,notes
data/raw/mini_cure_or/test/13641.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13641.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_05""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13641"", ""image_path"": ""data/raw/mini_cure_or/test/13641.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_05,
data/raw/mini_cure_or/test/13641.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13641.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_05""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13641"", ""image_path"": ""data/raw/mini_cure_or/test/13641.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_05,
data/raw/mini_cure_or/test/13641.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13641.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_05""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13641"", ""image_path"": ""data/raw/mini_cure_or/test/13641.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_05,
data/raw/mini_cure_or/test/13641.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13641.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_05""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13641"", ""image_path"": ""data/raw/mini_cure_or/test/13641.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_05,
data/raw/mini_cure_or/test/13641.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13641.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_05""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13641"", ""image_path"": ""data/raw/mini_cure_or/test/13641.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_05,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13924.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13924.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13924.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13924.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13924.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/13924.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13924.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_06""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""13924"", ""image_path"": ""data/raw/mini_cure_or/test/13924.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""2"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_06,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14484.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14484.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14484.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14484.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14484.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14484.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_07""}","{""background"": ""2"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""14484"", ""image_path"": ""data/raw/mini_cure_or/test/14484.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_07,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15716.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15716.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15716.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15716.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15716.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15716.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_08""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""15716"", ""image_path"": ""data/raw/mini_cure_or/test/15716.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""5"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_08,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16451.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16451.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16451.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16451.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16451.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16451.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_09""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16451"", ""image_path"": ""data/raw/mini_cure_or/test/16451.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""4"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_09,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16481.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16481.jpg,canon_camera,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16481.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16481.jpg,canon_camera,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Phone screenshot/resave,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16481.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_01,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16481.jpg,canon_camera,real_transfer,video_call_frame_capture,real,"{""app_or_pipeline"": ""Video-call or screen-share frame capture"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_canon_camera_10""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""16481"", ""image_path"": ""data/raw/mini_cure_or/test/16481.jpg"", ""label"": ""canon_camera"", ""object_id"": ""1"", ""perspective"": ""1"", ""split"": ""test""}",Video-call or screen-share frame capture,,,rep_02,,rtv03_canon_camera_10,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12706.jpg,dymo_label_maker,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_dymo_label_maker_04""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""12706"", ""image_path"": ""data/raw/mini_cure_or/test/12706.jpg"", ""label"": ""dymo_label_maker"", ""object_id"": ""8"", ""perspective"": ""5"", ""split"": ""test""}",Messenger upload/download,,,rep_01,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12706.jpg,dymo_label_maker,real_transfer,messenger_upload_download,real,"{""app_or_pipeline"": ""Messenger upload/download"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_02"", ""source_selection_id"": ""rtv03_dymo_label_maker_04""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""12706"", ""image_path"": ""data/raw/mini_cure_or/test/12706.jpg"", ""label"": ""dymo_label_maker"", ""object_id"": ""8"", ""perspective"": ""5"", ""split"": ""test""}",Messenger upload/download,,,rep_02,,rtv03_dymo_label_maker_04,
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12706.jpg,dymo_label_maker,real_transfer,phone_screenshot_resave,real,"{""app_or_pipeline"": ""Phone screenshot/resave"", ""capture_date"": """", ""capture_device"": """", ""notes"": """", ""pipeline_variant"": """", ""repeat_id"": ""rep_01"", ""source_selection_id"": ""rtv03_dymo_label_maker_04""}","{""background"": ""1"", ""challenge_level"": ""0"", ""challenge_type"": ""1"", ""image_id"": ""12706"", ""image_path"": ""data/raw/mini_cure_or/test/12706.jpg"", ""label"": ""dymo_label_maker"", ""object_id"": ""8"", ""perspective"": ""5"", ""split"": ""test""}",Phone screenshot/resave,,,rep_01,,rtv03_dymo_label_maker_04,
