source_path,output_path,recipe,severity,app_or_pipeline,label,capture_device,capture_date,repeat_id,pipeline_variant,source_selection_id,notes
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14484.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_01,Instagram,rtv03_canon_camera_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14484.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14484.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_02,Instagram,rtv03_canon_camera_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15716.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_canon_camera_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15716.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_canon_camera_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_canon_camera_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_canon_camera_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_01,FaceTime,rtv03_canon_camera_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_02,FaceTime,rtv03_canon_camera_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15716.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_01,Instagram,rtv03_canon_camera_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15716.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15716.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_02,Instagram,rtv03_canon_camera_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16451.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_canon_camera_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16451.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_canon_camera_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16451.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_canon_camera_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16451.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_canon_camera_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16451.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_01,FaceTime,rtv03_canon_camera_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16451.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_02,FaceTime,rtv03_canon_camera_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/16451.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_01,Instagram,rtv03_canon_camera_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16451.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/16451.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_02,Instagram,rtv03_canon_camera_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16481.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_canon_camera_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16481.jpg,messenger_upload_download,real,Messenger upload/download,canon_camera,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_canon_camera_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16481.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_canon_camera_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16481.jpg,phone_screenshot_resave,real,Phone screenshot/resave,canon_camera,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_canon_camera_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16481.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_01,FaceTime,rtv03_canon_camera_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16481.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,canon_camera,iPhone 15 Pro,,rep_02,FaceTime,rtv03_canon_camera_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/16481.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_01,Instagram,rtv03_canon_camera_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16481.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/16481.jpg,social_app_resave,real,Social-app upload/preview/resave,canon_camera,iPhone 15 Pro,,rep_02,Instagram,rtv03_canon_camera_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/09958.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/09958.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/09958.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/09958.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/09958.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/09958.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/09958.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/09958.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/09958.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11887.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11887.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11887.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11887.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11887.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11887.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11887.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11887.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11887.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12043.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12043.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12043.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12043.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12043.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12043.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12043.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12043.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12043.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12706.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12706.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12706.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12706.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12706.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12706.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12706.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12706.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12706.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13291.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13291.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13291.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13291.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13291.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13291.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13291.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13291.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13291.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13725.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13725.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13725.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13725.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13725.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13725.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13725.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13725.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13725.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14754.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14754.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14754.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14754.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14754.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14754.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14754.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14754.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14754.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,Instagram,rtv03_dymo_label_maker_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14836.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_dymo_label_maker_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14836.jpg,messenger_upload_download,real,Messenger upload/download,dymo_label_maker,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_dymo_label_maker_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14836.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_dymo_label_maker_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14836.jpg,phone_screenshot_resave,real,Phone screenshot/resave,dymo_label_maker,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_dymo_label_maker_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14836.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_01,FaceTime,rtv03_dymo_label_maker_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14836.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,dymo_label_maker,iPhone 15 Pro,,rep_02,FaceTime,rtv03_dymo_label_maker_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14836.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14836.jpg,social_app_resave,real,Social-app upload/preview/resave,dymo_label_maker,iPhone 15 Pro,,rep_01,Instagram,rtv03_dymo_label_maker_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
